product_id,product_name,description,category,subcategory,brand,price,cost,weight_kg,dimensions_cm,color,material,stock_quantity,is_active,created_date,last_updated,supplier_id,rating_avg,review_count
989d3650-2ad3-4bdc-b7e4-19914e922cf0,Implemented optimal flexibility Smartphones,Require cultural could modern test room. Run forward this who eight left. Black challenge wrong military method buy light.,Electronics,Smartphones,Gardner Group,1342.36,566.65,41.89,25x8x23,Yellow,Metal,80,TRUE,2025-03-02,2025-08-02,8a6e07e9-5f20-4ae3-8083-d187bbfdb3a9,1.05,851
190aa52d-a24b-43f8-bfbe-f89be6e53da8,Integrated clear-thinking firmware Action Figures,Itself record will article thank wall source. Part think firm begin full fear. Nation something key professor sometimes because.,Toys & Games,Action Figures,Clayton Group,155.43,84.08,7.09,72x94x43,Orange,Glass,739,TRUE,2025-01-01,2025-08-01,a4d589f1-e821-41d2-8b7b-8226edf4b403,4.13,711
e8a7b2dd-87be-4bde-86e9-faeb7766e64c,Reactive reciprocal knowledgebase Headphones,Wish soldier pull leader idea sea magazine reduce. Popular consider whose drive study.,Electronics,Headphones,Stevens Group,266.97,111.59,32.16,82x27x69,Red,Plastic,405,TRUE,2025-01-27,2025-07-29,ccfd9cb7-aeb1-4b2b-b105-40bc9624809e,3.72,896
d6475fed-c416-4671-9d44-a81d952b2e6d,Expanded real-time project Electronics,"Conference information be young when community. Gas measure study daughter society its.
Pretty employee carry laugh suddenly accept. Campaign dark simple car physical arm coach.",Automotive,Electronics,Wilson Inc,573.45,273.77,28.65,44x95x34,Purple,Metal,278,FALSE,2024-12-29,2025-08-09,f0b79183-3d53-4b44-84f3-bf730433be0c,3.09,973
2277cd37-e10f-4213-8a4d-f13c979cfe93,Implemented tangible middleware Furniture,"Sure concern subject scene think fund. Since else value summer.
Explain character general star that only. Hair minute seem her create.",Home & Kitchen,Furniture,"Miller, Andrews and Jones",206.2,85.94,19.68,100x76x82,White,Ceramic,709,TRUE,2025-08-04,2025-08-04,8028df02-987e-42c5-8384-a605f93ab6be,2.25,657
786279e4-91fe-478f-9586-1d0491f63fff,Future-proofed tangible strategy Outdoor,Hand list join hold old represent character cut. Street bill but carry direction window ready. Reality business woman know herself woman special.,Toys & Games,Outdoor,Bates and Sons,41.32,26.49,32.37,29x39x18,White,Plastic,371,TRUE,2025-05-31,2025-08-07,52e9e14d-9c32-465f-a1fc-59bef427a8ca,4.39,28
cecbad32-57d9-4a02-806a-ea801ba22813,Configurable radical process improvement Educational,Phone civil assume attention card write class. Stuff wind use. Defense area speech investment either answer week recognize. Road behavior turn strong.,Books,Educational,"Peterson, Hughes and Butler",12.32,5.32,10.67,6x44x29,Blue,Leather,951,TRUE,2025-06-29,2025-08-09,604c08be-1725-4409-8af2-8c7504d72c59,2.08,1000
677c7e0f-04c0-4af0-beb9-ee1d470d4d2e,Triple-buffered grid-enabled array Tablets,"Nature others decision rate consider.
Discover off consumer over coach smile consider. More name up man young. Stage represent ground list human find occur while.",Electronics,Tablets,Sullivan Ltd,1973.66,1075.93,2.5,16x44x6,Yellow,Ceramic,289,FALSE,2025-03-04,2025-08-02,769f7453-e82d-42e2-892a-1e399b94dd71,3,322
d453b78e-fd7d-4ca4-88dc-01f94860e98c,Synergistic maximized moratorium Educational,"Citizen clear poor entire even of face. Smile property few field great professor sing.
Wife ball energy brother happy. Per only either here.",Toys & Games,Educational,Baker-Singh,195.03,119.12,4.96,57x99x69,White,Fabric,826,TRUE,2025-04-23,2025-07-28,65751c2f-efa8-46c3-902e-9f6f712e2d8b,1.09,815
4b241114-a71c-4243-8edd-afac4ba02441,Managed uniform orchestration Outdoor,Kid stuff action including light. Art per put no drop.,Toys & Games,Outdoor,"Little, Morris and Smith",121.41,79.6,14.58,24x92x64,White,Leather,95,FALSE,2024-09-02,2025-08-08,42b79956-a83d-49fc-9e68-2e87a7217b0b,1.93,220
bca5fa19-be96-43e5-8d3a-851a38dd58f0,Profound bottom-line hardware Furniture,"Enter card wide four. Claim light voice send unit push.
Discover measure but too especially. Important stay go remember teacher or.",Home & Kitchen,Furniture,Liu-Sanchez,496.77,273.46,49.61,82x88x71,Yellow,Glass,804,TRUE,2025-03-22,2025-08-17,bf888c8e-63ac-4999-a8bd-350bd47cf4ba,2.16,638
c2cc6ff5-41da-43e1-b685-b680e4d489db,Programmable regional structure Board Games,"Young reduce president. Charge always response two.
Interview trouble option animal sometimes stage identify. Cut natural need her impact face raise.
Our write lose.",Toys & Games,Board Games,"Forbes, Reynolds and Green",179.23,113.32,19.44,31x83x82,White,Metal,580,TRUE,2025-02-01,2025-08-18,43e556b0-06b6-4aef-939b-0e7ee94c6477,2.99,824
dd5e787a-465e-4d63-87ad-37108edb96d5,Face-to-face maximized approach Laptops,Play trouble fear age picture environmental compare. Available road travel form. Congress threat get floor dinner beyond special.,Electronics,Laptops,"Faulkner, Simon and Joseph",1544.32,761.14,43.39,16x68x17,Orange,Wood,173,TRUE,2025-07-25,2025-08-08,6a5dc8ce-923f-461b-9374-a04f9e08dfaa,1.65,286
d3308f88-99b4-49ca-b4b0-f09fa7e1ab9c,Profit-focused optimal moderator Hair Care,"All plan future shoulder.
General western safe allow company deep yet. We test she it.
Adult point market end cause ahead. Apply power family skill though kind.",Beauty & Personal Care,Hair Care,Green Ltd,17.94,8.14,38.62,38x65x37,Orange,Leather,946,TRUE,2025-03-05,2025-08-15,18d843c3-c2db-48a3-a9fe-1f47d0a183c8,1.5,582
0d1237a3-a70e-45b2-bc52-79f37508429b,Persistent mobile orchestration Parts,"Follow wait particular store. Option various current place. Almost as never example add recognize suggest ready.
Sit reality us. Likely political beyond bill fire.",Automotive,Parts,Gray and Sons,300.33,145.96,20.51,84x92x21,Orange,Wood,524,TRUE,2025-01-20,2025-07-24,152580b8-bfd4-4447-8d52-7ee6002ecc10,4.81,382
55e0e394-46b8-4b55-8293-0559f03de074,Streamlined tertiary budgetary management Jackets,"Source hard specific wrong catch audience. Brother mission feeling natural fire point evening.
Foot act system agree. Model really size occur significant establish apply.",Clothing,Jackets,"Kane, Hill and Anderson",159.19,76.23,43.79,92x10x84,Black,Leather,809,TRUE,2025-06-17,2025-08-14,d00068bb-53a5-48be-9cc0-cb4e278b47dc,4.28,8
78b392bf-c390-4ca2-86d0-6cdbfece873c,Centralized contextually-based support Cookware,"Election sound much enjoy. See meeting agent marriage once leave popular.
Especially cover really clear ever quality quickly. Water history there picture. Huge job personal two ability.",Home & Kitchen,Cookware,Carey LLC,152.42,68.2,20.02,14x33x54,Orange,Leather,95,TRUE,2025-06-08,2025-08-03,3123e142-4a31-4164-820f-4cf7e1813693,2.87,547
e8af91f1-9c43-4432-84df-3d69c87c0b4f,Monitored discrete paradigm Parts,Them another common throw after cut. Rest focus red organization animal catch field. Value child military.,Automotive,Parts,Smith-Fernandez,82.37,51.03,45.88,55x60x30,Purple,Wood,66,TRUE,2025-06-25,2025-07-27,933d8015-3894-40f8-8857-e7ed3410d1ad,4.99,497
8bd029e2-6e4c-42e6-8084-3843bd4a12df,Fully-configurable systemic model Children,"When administration radio. Order movie instead loss.
Personal instead place dark. Challenge Congress color campaign natural human again some. Standard standard similar toward response change.",Books,Children,"Larson, Weaver and Caldwell",10.14,5.44,27.3,65x23x86,Blue,Wood,581,TRUE,2025-05-06,2025-07-28,5a4ecc4f-85fa-453a-9af9-799c814a8da4,3.4,389
859744c6-2fd0-48e2-a174-9a9a3ba756cb,Extended systemic core Headphones,"Maybe road interesting tax. Budget on know animal religious she.
Chair trouble book poor land. Resource race condition single general ground. Either capital long research their.",Electronics,Headphones,Ross Inc,1589.64,1102.52,10.75,32x7x92,Purple,Wood,258,TRUE,2025-07-07,2025-08-16,9e9c7175-0490-4c9c-81db-81f17dd2c2eb,1.33,70
62d664c8-8e85-42fc-bf31-ea6403db3ede,Fully-configurable 24hour productivity Team Sports,"During itself professional lot guy meet ok. Toward western road treatment first subject. Discussion yet may material wife.
East rich yeah option.",Sports & Outdoors,Team Sports,"Rhodes, Williams and Jacobs",100.07,66.26,22.63,58x72x32,Green,Metal,850,TRUE,2025-01-21,2025-07-28,7808c3ff-20d2-4325-a96f-0e81f0130af2,4.58,438
4cdfcc12-9cb4-4493-8b36-690b2d26903d,Grass-roots needs-based alliance Hair Care,Good civil prevent senior foreign break last early. Character bad surface really wall as land. Four hot least family easy born.,Beauty & Personal Care,Hair Care,Craig Ltd,28.86,14.57,21.01,65x73x93,Red,Leather,447,TRUE,2024-08-19,2025-07-21,024554be-f9a8-4a60-91d6-35b9a57eecb2,3.77,398
40b023d9-8846-4ce3-b37f-1aa3fc432e01,Realigned didactic definition Tablets,"Together look wind single. So adult speak pay create since.
Wall very couple hard day step economic. Body use number somebody ahead.",Electronics,Tablets,Fox-Howell,1576.99,913.3,3.98,90x79x83,Red,Wood,680,FALSE,2024-10-13,2025-08-15,050fdc32-70da-4d03-a53e-66d5aebcf712,4.76,760
7ca42966-143d-4cf7-847a-970624d17841,Front-line tangible protocol Skincare,How them behind although condition everybody investment. No treat traditional shoulder myself surface often. Senior nation look life here partner Mrs.,Beauty & Personal Care,Skincare,Taylor-Gordon,26.82,14.42,7.46,45x19x91,Purple,Wood,533,TRUE,2024-10-26,2025-07-31,b859f483-8d4f-46cd-9167-55c9436effbf,4.95,965
367e8f52-40ec-41ac-96f8-cf6ebc6c85cd,Ameliorated clear-thinking complexity Decor,Machine trade head boy. Successful collection sing role value project. Attorney building entire expert rock.,Home & Kitchen,Decor,"Rivera, Escobar and Mitchell",323.07,185.28,1.92,100x29x58,Red,Fabric,386,TRUE,2025-06-09,2025-07-23,5c6859f1-49c6-40dc-9660-fa6e8e08a307,1.84,195
31d6226d-3913-430b-9c6b-5fceea23a021,Seamless homogeneous utilization Headphones,Employee position west sit other. Behind reason series hundred citizen call behavior. Lose cover shoulder for series others trial.,Electronics,Headphones,Quinn Inc,1636.87,662.7,44.84,69x20x94,Orange,Leather,466,TRUE,2025-04-18,2025-07-30,20a255e0-0036-4e63-b553-8055d5944db8,2.41,848
45812a88-fd00-40fd-b8ee-6960bee43edc,Focused regional service-desk Electronic,"Listen them possible them. Process glass why shoulder treatment.
Million management outside company executive just. Two away find impact hot hold nothing.",Toys & Games,Electronic,"Jones, Mason and Jones",195.07,97.68,46.32,63x59x52,Red,Fabric,609,TRUE,2024-09-20,2025-07-28,f65efbb5-7187-4938-aa3e-2801ffbbe9cb,2.74,291
a948f4f4-0c80-4132-a530-fd68348d5868,Open-architected didactic functionalities Educational,Half long almost whether. Commercial remember series save part court. Candidate whose medical explain discover public.,Toys & Games,Educational,"Wilson, Carter and Rocha",143.4,97.71,45.3,17x16x18,White,Leather,16,TRUE,2025-01-20,2025-08-10,37820eba-784e-4578-8713-0f43bee0e0f6,2.65,508
121c6d4b-83ee-48a8-aae0-42489c06b1de,Optional stable Local Area Network Jackets,Ago will majority others entire. Participant then little ball main though radio watch. Most field president require save.,Clothing,Jackets,Benson Inc,158.46,101.69,33.42,58x32x33,Orange,Fabric,390,TRUE,2025-08-17,2025-07-25,b9497a76-8e82-42b6-bd5a-190cc19548f5,4.43,973
e68739aa-2bc7-4c86-b85a-35aee4e2d163,Business-focused maximized hierarchy Dresses,"Laugh sport part listen cause whole fund. Another training from eat responsibility brother.
When collection especially experience. Speak upon personal easy actually office national.",Clothing,Dresses,Stevens Group,290.77,196.04,20.71,87x95x99,Purple,Plastic,962,TRUE,2025-05-25,2025-07-27,2e89c528-9fea-4337-bc77-56b592bea6ac,1.9,290
e770a311-b801-4403-8f05-eefef712b29f,Down-sized regional success Water Sports,Hope mouth design attention play show field. Quickly consumer bag.,Sports & Outdoors,Water Sports,Lopez-Howell,321.25,215.5,45.48,91x35x5,Purple,Plastic,15,TRUE,2025-08-13,2025-08-16,b0b5cb29-99e8-42df-92cf-eb508c6bc57b,4.16,860
fcab7a91-a1fa-4272-b58b-b036febb39dd,User-centric 6thgeneration hardware Hair Care,"Hot almost accept watch suggest. Front recently main paper ball. Instead thank they almost.
However under baby this land option. Billion conference from month represent painting.",Beauty & Personal Care,Hair Care,Wells Group,29.71,16.98,21.56,76x55x29,Purple,Ceramic,52,TRUE,2025-03-04,2025-08-05,1a065386-181a-4eb0-ba60-906c2e692857,3.31,131
5f3268cb-150f-45fe-9655-a02cb90c0022,Implemented foreground Local Area Network Action Figures,Type left however minute point game fund. Prove fine social technology exist want discuss.,Toys & Games,Action Figures,"Cunningham, Miller and Brown",86.59,42.9,8.01,34x17x95,Red,Fabric,121,TRUE,2025-01-08,2025-07-27,ed9a3fd2-ea47-415f-b99e-42cbcc9ac61b,4.14,863
2f962103-cd09-480e-bcf1-6b96a6cf8000,Organized optimizing collaboration Winter Sports,"Next effort draw.
Rest show usually unit although wish. Play nor cut civil machine forget.",Sports & Outdoors,Winter Sports,"Mack, Johnson and Smith",175.87,87.36,4.75,8x60x6,Red,Plastic,632,TRUE,2024-10-16,2025-08-16,70b6cd60-1d62-4e0b-bf07-2fdb8ee0ecfb,4.68,80
cdf0ce60-717b-495b-b2be-446efd3e41c0,Configurable 24hour analyzer Board Games,"Time section human support letter.
Response stay someone final person region throughout.
Well reason sing generation. Tell participant far share. Artist be card theory bring what.",Toys & Games,Board Games,Parker-Smith,151.04,66.33,22.74,85x50x28,Blue,Leather,919,TRUE,2024-11-12,2025-08-04,40d0f3d3-6388-4317-873f-c3cb50464887,1.78,860
3ec5e319-c591-4516-a90b-a3dc9e3dcd8d,Realigned homogeneous firmware Children,"Maintain food lay service. Believe car daughter boy five. Evening material community student expert.
Laugh bit blood exactly run.",Books,Children,Dorsey-Rios,39.67,23.71,13.82,23x85x7,White,Plastic,470,TRUE,2024-08-25,2025-07-24,4daf2706-a3ca-4fa4-b26e-d521f1ea48b7,1.49,145
9f9a70e9-a86d-41a5-9f0a-7767c86421fc,Digitized asymmetric protocol Water Sports,"Speak energy quality resource girl focus those. Office door account similar hold even. Around social perhaps face eight question onto. Employee challenge upon above.
Mean program ability later east.",Sports & Outdoors,Water Sports,Zimmerman-Everett,896.71,383.64,24.76,51x31x55,White,Glass,814,TRUE,2025-03-07,2025-08-08,fa5fecf6-1481-4ae8-8bac-9b39c55a57b9,1.29,982
84269a88-9dff-477e-b480-1539475e4836,Digitized contextually-based concept Jeans,Well poor southern executive. Least adult white him. Over century describe test popular. Structure letter across here quickly position center.,Clothing,Jeans,Johnson-Torres,210.89,108.1,15.75,62x25x28,Green,Plastic,925,TRUE,2024-11-02,2025-07-21,549b422c-8adc-4953-8092-68c9af095920,3.27,621
322b3246-431c-4a41-af84-c81016e93744,Synergized local infrastructure Smartphones,"Themselves there gun degree citizen successful film. Doctor recent house something tend front international.
Morning lay top quite carry. Task author time improve interest.",Electronics,Smartphones,Cox Inc,1953.04,1363.46,24.25,83x81x74,Black,Metal,534,TRUE,2025-04-02,2025-08-16,b657cc8f-c2f4-4b7c-bbaf-df7ea24cefd2,4.71,197
3a066294-50d9-4937-bddc-cdd46d0b4d23,Business-focused optimal parallelism Tablets,"American oil important after rock. Theory identify factor money health miss field.
Continue less hope goal friend really. Find center compare management age.",Electronics,Tablets,Ibarra-Cole,94.92,52.54,7.7,51x19x32,Black,Wood,141,TRUE,2024-11-12,2025-07-26,1dc2d308-8eea-4d19-9ef6-338dcdf78da1,3.91,962
734ab9f5-1ec4-40f7-b604-ff0c0c12949e,Enhanced eco-centric application Appliances,Early himself whole heart senior yes turn full. Daughter rule customer father low life.,Home & Kitchen,Appliances,Mullins-Mcintosh,144.1,66.25,4.69,95x75x88,Green,Glass,763,TRUE,2025-03-11,2025-07-25,749214f2-6ce2-44df-bfff-2502780d48cf,2.74,969
bbf175be-524f-4f19-81f2-d17b122995fc,Future-proofed static time-frame Action Figures,"War model represent impact. Important perhaps least age how between respond.
Sort analysis us southern personal but. Husband sense their those beat never part. Maintain safe just call.",Toys & Games,Action Figures,"Smith, Baker and Cook",57.52,26.42,42.32,96x40x55,White,Fabric,812,TRUE,2024-10-17,2025-08-09,7c0471ca-4575-4041-85e8-25f5757edb5d,2.25,813
928a5df9-61fc-487e-9f53-52b7d397773d,Reactive zero tolerance capacity Children,Standard father language old ability capital easy market. Allow staff listen east.,Books,Children,Mclaughlin Ltd,24.51,13.08,29.86,39x45x84,White,Fabric,392,TRUE,2025-04-30,2025-08-03,ac309f87-92a1-42ab-a27a-2e589be8c8e4,3.27,382
a293e78c-d64c-47dc-b340-44f8e7105719,Object-based demand-driven throughput Jackets,"Modern hit thousand lawyer. Present not manager.
After floor two gun couple natural. Win chance factor kitchen where.",Clothing,Jackets,Davis LLC,62.67,25.7,25.62,80x57x42,Yellow,Glass,30,TRUE,2025-08-05,2025-08-01,0d512edb-949b-439d-97f5-905c5181a341,4.24,439
b829c380-ba76-45a7-83a8-7b876f4dcc1c,Versatile reciprocal forecast Appliances,Single store sit. Share sure role get yeah everybody. Feeling computer claim rest woman rather can.,Home & Kitchen,Appliances,Jones Inc,130.21,60.49,18.65,23x45x20,Black,Wood,704,TRUE,2025-07-15,2025-08-17,245a7a22-6609-4227-9f65-ed0a77ec34d0,2.32,476
d7ec1e14-fd0d-4d13-a6ea-ef15d523bf0b,Ergonomic 24/7 instruction set Makeup,"Far strong majority affect prove. Cold know risk generation especially.
Work front read not lead within worry. Minute whom stuff practice security top.",Beauty & Personal Care,Makeup,Green-Foster,86.44,44.58,30.13,72x32x18,Green,Leather,622,TRUE,2025-03-31,2025-07-21,53c34da3-4cec-4a77-94ef-df726224765d,4.23,687
26180899-6ffa-4e18-8b53-e4f47a81c13a,Ergonomic discrete model Shoes,"Them detail live act month management rather. Rock cell consumer bar radio phone civil.
Safe activity change.
Whole yourself could question. Long decision feeling try successful grow allow.",Clothing,Shoes,Gray-Knight,269.41,141.85,37.83,45x45x30,Blue,Plastic,821,TRUE,2025-04-24,2025-07-30,05ed6bc2-1405-4366-8353-86776407222d,1.19,281
4993b2eb-34ae-41f3-86a0-621c13cf0565,Open-source global middleware Board Games,Turn pattern paper look reason fly really style. Family firm fly recent others. Market man firm find thousand must become.,Toys & Games,Board Games,Avila Ltd,33.58,15.16,16.41,54x35x78,Black,Wood,18,TRUE,2024-11-27,2025-08-17,4f561736-841b-4fcc-835a-e644235191ed,4.42,4
2b4ee7f8-1b6f-4691-97e6-ad3a24985017,Customizable asynchronous service-desk Tools,"Want investment poor. However believe consider young lot policy possible.
Through leader sound give customer eat very including. Democratic few over instead former free mother.",Automotive,Tools,"Vega, Hall and Morse",117.88,81.34,1.95,73x72x10,Yellow,Leather,16,TRUE,2024-11-27,2025-07-25,b83ac5f4-b89c-4cc0-b7ab-1121d6c6569d,1.38,821
91aea9c9-6caa-4c76-be96-f0930a9f423a,Integrated homogeneous matrix Educational,Ok scene daughter onto he close. Beyond experience other understand western send police price. Answer various base safe reduce read method language. Though enjoy standard model join.,Toys & Games,Educational,Perez-Duncan,62.19,38.94,20.08,76x45x68,Black,Glass,305,TRUE,2025-05-07,2025-08-12,aad5bd63-8552-4553-a460-f7f589898549,2.82,869
d188c87d-4ef0-491e-b891-512243c623d3,Future-proofed 3rdgeneration hardware Dresses,"Officer on talk one. Response recognize move five small.
Eye hospital find center know agreement group. Strong model forget successful.",Clothing,Dresses,"Pena, Andrews and Robles",282.25,121.6,11.28,6x22x18,Yellow,Ceramic,704,TRUE,2025-04-24,2025-08-12,df8028e8-71c7-4a7c-b977-d4108f2b4fd5,1.91,90
48131f8e-68f3-42d5-9a3d-36ec75a0f984,Enhanced impactful time-frame Educational,Present apply author network. Kind apply up similar say grow.,Books,Educational,"Randolph, Jones and Thompson",41.73,23.42,0.35,93x11x38,Black,Plastic,49,TRUE,2024-10-15,2025-08-01,6d984d34-f6e7-4743-9c7d-e3df186204e3,1.3,337
928d07b4-3495-47b2-adfa-200fb317068c,Horizontal non-volatile implementation Educational,"Own poor serious amount hot less.
Cause establish white decide become early. Somebody move around fly bill such class.",Toys & Games,Educational,Miranda-Lindsey,142.75,96.71,29.21,20x21x45,Red,Ceramic,598,TRUE,2025-04-14,2025-07-31,47dd45a4-6e17-407d-b534-744be9d1970c,4.86,423
c64c6b0d-cca2-4326-b850-5c5a89525c55,Balanced discrete project Parts,"Themselves number decade her. Easy my up. Worker plan return these soldier experience.
Ten movement last modern purpose. Bag authority item Mrs name lay what.",Automotive,Parts,"Contreras, Wilson and Hendricks",424.58,200.47,23.95,67x40x46,Orange,Metal,94,TRUE,2024-10-13,2025-07-27,67292c81-6864-4604-97b5-f57b08f19602,2.18,84
2f87bd15-8850-4287-b116-dc52381a1b05,Enhanced demand-driven approach Health,"Best discuss organization will. Near control air poor land visit say.
Trip begin discussion. Sign street notice use design management. Remain get according condition candidate strategy perform.",Beauty & Personal Care,Health,Riley-Goodman,126.15,59.63,32.39,31x93x14,White,Glass,61,TRUE,2025-04-18,2025-08-01,32bbd9df-1abd-4d65-95f0-0fa279860fc1,3.68,479
e96b498f-5791-4123-add6-5365a9980ebd,Quality-focused client-server throughput Action Figures,Difference draw add affect rate vote no. Truth see section street cup. Audience rest artist material increase paper.,Toys & Games,Action Figures,"Mills, Carpenter and Newman",102.65,51.54,40.72,72x70x45,Green,Leather,464,TRUE,2024-10-15,2025-07-23,46a68ae7-f363-41fd-954f-3418e4bb4cdb,4.39,108
a701ddd4-fa0a-4565-a8fe-9a9463302c3e,Cloned 5thgeneration software Furniture,"Soldier read truth lose discover road center thus. Feel science million song before three finally. Accept water data seven.
Charge easy factor entire serve. Southern may near little.",Home & Kitchen,Furniture,"Padilla, Thompson and Sosa",459.18,236.79,22.68,84x70x30,Purple,Metal,70,TRUE,2024-12-17,2025-07-25,9cedc20a-33f2-4aee-9e28-72ea4bb6f5e1,1.66,314
dae912db-c855-46d1-bf45-574b29eb0832,Assimilated static synergy Jeans,Certain animal parent hope blood. Several interest night example at nature.,Clothing,Jeans,Bowen PLC,146.37,63.25,5.6,7x63x28,Green,Plastic,487,TRUE,2025-05-28,2025-07-28,b8a0f51f-fbab-4101-b00c-f28b05e2af76,2.81,271
8a3a43e7-7dc3-4e11-b7e1-f50ed9b8e0b8,Monitored optimizing productivity Shoes,"Another general break including claim. To floor charge some measure ago.
Participant indicate agency half industry.
Successful media poor only free yourself.",Clothing,Shoes,Wilson-Hall,38.96,20.63,7.62,69x60x70,Yellow,Plastic,451,TRUE,2024-11-01,2025-08-05,a9f03338-fe69-495b-8539-42fe89757c65,1.39,664
361b48be-41f6-44a5-a91d-63195493693c,Reactive solution-oriented application Outdoor,"Arrive lose live agreement. Stay fish cause former teach.
Community financial bar specific six list.
Voice themselves most cold yet table enough.",Toys & Games,Outdoor,Cummings-Gonzalez,46.85,21.4,8.91,40x72x82,Orange,Fabric,443,TRUE,2024-11-16,2025-07-23,9ccd9638-3806-43e5-89ea-92d9b00cfc92,1.2,254
3280b7ea-5d9b-4ef0-bb5c-8c6a069dccc6,Future-proofed 3rdgeneration data-warehouse Jeans,"Natural ball brother production world door.
By charge week movement almost see.",Clothing,Jeans,"Mann, Campos and Mckay",47.83,31.98,28.8,35x13x73,White,Wood,231,TRUE,2025-05-07,2025-08-17,e2453e92-6605-43d1-8943-264f7432aa97,3.8,414
36fe13bd-816e-443e-a8a7-0cbab2c3e1bb,Total coherent knowledge user Outdoor,Assume teach western sea how away. Raise there order effort box. And role American law. Upon ever accept start small soon present.,Toys & Games,Outdoor,Flynn Ltd,29.25,18.14,43.99,39x68x31,Red,Ceramic,208,TRUE,2024-10-19,2025-08-02,6caa7278-6228-4e3b-8456-2355f0bc59ad,2.15,610
205f1971-6089-4be1-a77a-3740515a8902,Ameliorated secondary secured line Fitness,"Care off management.
Base direction although and certainly list second. Wish most make. Work might end carry director ball night.
Source financial book feeling.",Sports & Outdoors,Fitness,Williamson and Sons,112.36,61.91,35.05,66x99x44,Blue,Metal,322,TRUE,2024-08-21,2025-08-06,e034978b-5739-42e0-a39b-a7cbb7db4953,1.67,340
63ca82d0-309f-4161-b239-48f262f9afb9,Multi-layered attitude-oriented website Accessories,"Accept economy great respond say discuss face. Perhaps new gun note truth. Real might fall determine.
Born enjoy understand central again. Anything blood reach. Develop before break.",Automotive,Accessories,Young-Brown,770.36,462.07,21.45,7x27x38,White,Metal,695,TRUE,2024-11-09,2025-08-04,aa44cc87-05f1-4364-bc86-2e1afb58cece,1.04,360
e452910e-427a-4f49-b895-7d7b885daf3a,Fundamental web-enabled productivity Electronics,Throughout again method time never month. Next under bag way president ok force. Movement significant make social stand travel business.,Automotive,Electronics,Brown-Lynch,15.79,10.45,23.68,10x7x77,Green,Ceramic,233,TRUE,2024-11-19,2025-07-27,5a3849e1-07d9-46c6-8166-113b8b3fb329,1.67,150
d799cd20-612e-4d7e-82b3-c1cd3806c8e6,Polarized system-worthy frame T-Shirts,"Here garden food Congress.
Until close return easy ahead between government. Result role stand second skin. Dog might report listen maintain.",Clothing,T-Shirts,Hernandez-Jones,101.81,63.21,22.69,99x49x74,Green,Leather,498,TRUE,2024-12-07,2025-08-09,d5c54f2f-b85d-4e54-a25f-20285dd0506e,2.84,847
d23559a4-5025-4389-8f95-22db69368c47,Cross-platform discrete data-warehouse Hair Care,Just someone easy arrive television. Focus sense seek hospital fact near. Boy these government within professional.,Beauty & Personal Care,Hair Care,Saunders Group,107.97,72.06,38.75,81x66x19,Green,Leather,531,TRUE,2024-12-05,2025-08-05,06ebc420-114f-4f17-aa07-851eddcaac38,1.08,420
1d82c889-004f-4f2e-9176-e1275bfa6e79,Switchable local focus group Non-Fiction,"Give threat practice page yet adult. That work little ready discover eye. Health way many Congress factor.
Material power around. Most south either sign those type.",Books,Non-Fiction,"Vargas, Ballard and Deleon",21.07,8.62,28.92,94x60x51,Blue,Leather,91,TRUE,2025-04-15,2025-07-31,5040b8f0-54bb-475c-bfb3-ffc0672a4d08,4.82,654
df267b4c-0b0e-4092-a583-d7f880dd9dbd,Virtual systemic paradigm Dresses,"Travel party then hospital little. View hair per speak from hope song score.
Relate indicate story lawyer. Western Mrs still through.",Clothing,Dresses,Peterson-Snow,264.99,159.96,44.97,62x72x27,Green,Leather,357,TRUE,2025-02-06,2025-08-08,fc1e7469-eb10-416b-ac4d-8ec4bdfd1442,2.56,427
f049a145-616b-40f4-b651-d09ab9e47789,Reverse-engineered zero tolerance knowledgebase Water Sports,Receive case human society. Each important town send determine. Would operation way. Debate democratic side road.,Sports & Outdoors,Water Sports,"Ford, Evans and Norman",206.76,118.65,35.12,83x20x60,Orange,Fabric,991,TRUE,2025-01-25,2025-08-15,547acfaa-c5ad-4731-8120-3a07a089b6f3,2.39,112
7e0d1ce1-f64b-4e1d-b4cd-4faee630510e,Mandatory 24hour alliance Cameras,Large put lead program that. One table human yes. Hold in child room. War name of these notice music think discussion.,Electronics,Cameras,"Gonzalez, Dixon and Norman",1858.1,825.26,34.08,71x42x84,Red,Wood,498,TRUE,2025-03-29,2025-07-23,be846233-951a-4b78-8881-d0916e13eace,4.2,15
b6073709-1c27-4b48-b455-6bd3adc883ec,Cross-platform asymmetric knowledgebase Parts,"Soldier population above worry. Others world low political oil maybe rise. Buy might health relationship increase end.
Political capital type ago color who quickly. Subject item win including begin.",Automotive,Parts,Johnston-Diaz,185.6,120.2,6.26,67x44x5,Purple,Wood,676,TRUE,2025-02-07,2025-08-04,e9808696-c4b7-4652-a967-d14271d4c52d,1.2,141
9bc0a5bc-37e9-438d-b04e-fd1c8cd2574c,Down-sized leadingedge database Hair Care,Need energy area radio threat lead reveal. Feel child sell card environmental themselves. Southern onto include response state total.,Beauty & Personal Care,Hair Care,Harrison-Reyes,118.86,65.44,47.93,76x24x16,Green,Metal,750,TRUE,2025-05-05,2025-07-23,455f4687-ea98-4b94-97ce-e426114fd335,3.34,82
